Hyperparameters:
N: 5
T: 10
beta: 0.001
sigma: 10000.0
learning_rate: 0.0001
max_iterations: 1000000

Iteration 0/1000000, Loss 0: 0.049268, Loss 1: 0.014996, Total Loss: 150.010742, Learning Rate: 0.00010000
Iteration 81100/1000000, Loss 0: 0.014176, Loss 1: 0.000000, Total Loss: 0.014184, Learning Rate: 0.00010000
Iteration 81200/1000000, Loss 0: 0.014174, Loss 1: 0.000000, Total Loss: 0.014188, Learning Rate: 0.00010000
Iteration 81300/1000000, Loss 0: 0.014173, Loss 1: 0.000000, Total Loss: 0.014182, Learning Rate: 0.00010000
Iteration 81400/1000000, Loss 0: 0.014171, Loss 1: 0.000000, Total Loss: 0.014177, Learning Rate: 0.00010000
Iteration 81500/1000000, Loss 0: 0.014169, Loss 1: 0.000000, Total Loss: 0.014176, Learning Rate: 0.00010000
Iteration 81600/1000000, Loss 0: 0.014168, Loss 1: 0.000000, Total Loss: 0.014179, Learning Rate: 0.00010000
Iteration 81700/1000000, Loss 0: 0.014167, Loss 1: 0.000000, Total Loss: 0.014170, Learning Rate: 0.00010000
Iteration 81800/1000000, Loss 0: 0.014165, Loss 1: 0.000000, Total Loss: 0.014171, Learning Rate: 0.00010000
Iteration 81900/1000000, Loss 0: 0.014163, Loss 1: 0.000000, Total Loss: 0.014168, Learning Rate: 0.00010000
Iteration 82000/1000000, Loss 0: 0.014161, Loss 1: 0.000000, Total Loss: 0.014170, Learning Rate: 0.00010000
Iteration 82100/1000000, Loss 0: 0.014160, Loss 1: 0.000000, Total Loss: 0.014167, Learning Rate: 0.00010000
Iteration 82200/1000000, Loss 0: 0.014158, Loss 1: 0.000000, Total Loss: 0.014163, Learning Rate: 0.00010000
Iteration 82300/1000000, Loss 0: 0.014157, Loss 1: 0.000000, Total Loss: 0.014162, Learning Rate: 0.00010000
Iteration 82400/1000000, Loss 0: 0.014155, Loss 1: 0.000000, Total Loss: 0.014165, Learning Rate: 0.00010000
Iteration 82500/1000000, Loss 0: 0.014154, Loss 1: 0.000000, Total Loss: 0.014168, Learning Rate: 0.00010000
Iteration 82600/1000000, Loss 0: 0.014152, Loss 1: 0.000000, Total Loss: 0.014163, Learning Rate: 0.00010000
Iteration 82700/1000000, Loss 0: 0.014151, Loss 1: 0.000000, Total Loss: 0.014154, Learning Rate: 0.00010000
Iteration 82800/1000000, Loss 0: 0.014149, Loss 1: 0.000000, Total Loss: 0.014163, Learning Rate: 0.00010000
Iteration 82900/1000000, Loss 0: 0.014148, Loss 1: 0.000000, Total Loss: 0.014155, Learning Rate: 0.00010000
Iteration 83000/1000000, Loss 0: 0.014146, Loss 1: 0.000000, Total Loss: 0.014155, Learning Rate: 0.00010000
Iteration 83100/1000000, Loss 0: 0.014144, Loss 1: 0.000000, Total Loss: 0.014153, Learning Rate: 0.00010000
Iteration 83200/1000000, Loss 0: 0.014143, Loss 1: 0.000000, Total Loss: 0.014154, Learning Rate: 0.00010000
Iteration 83300/1000000, Loss 0: 0.014141, Loss 1: 0.000000, Total Loss: 0.014145, Learning Rate: 0.00010000
Iteration 83400/1000000, Loss 0: 0.014140, Loss 1: 0.000000, Total Loss: 0.014147, Learning Rate: 0.00010000
Iteration 83500/1000000, Loss 0: 0.014138, Loss 1: 0.000000, Total Loss: 0.014142, Learning Rate: 0.00010000
Iteration 83600/1000000, Loss 0: 0.014137, Loss 1: 0.000000, Total Loss: 0.014158, Learning Rate: 0.00010000
Iteration 83700/1000000, Loss 0: 0.014135, Loss 1: 0.000000, Total Loss: 0.014147, Learning Rate: 0.00010000
Iteration 83800/1000000, Loss 0: 0.014133, Loss 1: 0.000000, Total Loss: 0.014144, Learning Rate: 0.00010000
Iteration 83900/1000000, Loss 0: 0.014132, Loss 1: 0.000000, Total Loss: 0.014136, Learning Rate: 0.00010000
Iteration 84000/1000000, Loss 0: 0.014130, Loss 1: 0.000000, Total Loss: 0.014139, Learning Rate: 0.00010000
Iteration 84100/1000000, Loss 0: 0.014129, Loss 1: 0.000000, Total Loss: 0.014133, Learning Rate: 0.00010000
Iteration 84200/1000000, Loss 0: 0.014128, Loss 1: 0.000000, Total Loss: 0.014134, Learning Rate: 0.00010000
Iteration 84300/1000000, Loss 0: 0.014126, Loss 1: 0.000000, Total Loss: 0.014135, Learning Rate: 0.00010000
Iteration 84400/1000000, Loss 0: 0.014125, Loss 1: 0.000000, Total Loss: 0.014128, Learning Rate: 0.00010000
Iteration 84500/1000000, Loss 0: 0.014123, Loss 1: 0.000000, Total Loss: 0.014132, Learning Rate: 0.00010000
Iteration 84600/1000000, Loss 0: 0.014122, Loss 1: 0.000000, Total Loss: 0.014127, Learning Rate: 0.00010000
Iteration 84700/1000000, Loss 0: 0.014120, Loss 1: 0.000000, Total Loss: 0.014124, Learning Rate: 0.00010000
Iteration 84800/1000000, Loss 0: 0.014119, Loss 1: 0.000000, Total Loss: 0.014126, Learning Rate: 0.00010000
Iteration 84900/1000000, Loss 0: 0.014118, Loss 1: 0.000000, Total Loss: 0.014129, Learning Rate: 0.00010000
Iteration 85000/1000000, Loss 0: 0.014115, Loss 1: 0.000000, Total Loss: 0.014121, Learning Rate: 0.00010000
Iteration 85100/1000000, Loss 0: 0.014114, Loss 1: 0.000000, Total Loss: 0.014121, Learning Rate: 0.00010000
Iteration 85200/1000000, Loss 0: 0.014113, Loss 1: 0.000000, Total Loss: 0.014123, Learning Rate: 0.00010000
Iteration 85300/1000000, Loss 0: 0.014112, Loss 1: 0.000000, Total Loss: 0.014117, Learning Rate: 0.00010000
Iteration 85400/1000000, Loss 0: 0.014110, Loss 1: 0.000000, Total Loss: 0.014116, Learning Rate: 0.00010000
Iteration 85500/1000000, Loss 0: 0.014109, Loss 1: 0.000000, Total Loss: 0.014116, Learning Rate: 0.00010000
Iteration 85600/1000000, Loss 0: 0.014108, Loss 1: 0.000000, Total Loss: 0.014113, Learning Rate: 0.00010000
Iteration 85700/1000000, Loss 0: 0.014106, Loss 1: 0.000000, Total Loss: 0.014112, Learning Rate: 0.00010000
Iteration 85800/1000000, Loss 0: 0.014105, Loss 1: 0.000000, Total Loss: 0.014112, Learning Rate: 0.00010000
Iteration 85900/1000000, Loss 0: 0.014104, Loss 1: 0.000000, Total Loss: 0.014122, Learning Rate: 0.00010000
Iteration 86000/1000000, Loss 0: 0.014102, Loss 1: 0.000000, Total Loss: 0.014111, Learning Rate: 0.00010000
Iteration 86100/1000000, Loss 0: 0.014100, Loss 1: 0.000000, Total Loss: 0.014114, Learning Rate: 0.00010000
Iteration 86200/1000000, Loss 0: 0.014099, Loss 1: 0.000000, Total Loss: 0.014105, Learning Rate: 0.00010000
Iteration 86300/1000000, Loss 0: 0.014097, Loss 1: 0.000000, Total Loss: 0.014107, Learning Rate: 0.00010000
Iteration 86400/1000000, Loss 0: 0.014097, Loss 1: 0.000000, Total Loss: 0.014104, Learning Rate: 0.00010000
Iteration 86500/1000000, Loss 0: 0.014095, Loss 1: 0.000000, Total Loss: 0.014101, Learning Rate: 0.00010000
Iteration 86600/1000000, Loss 0: 0.014094, Loss 1: 0.000000, Total Loss: 0.014100, Learning Rate: 0.00010000
Iteration 86700/1000000, Loss 0: 0.014093, Loss 1: 0.000000, Total Loss: 0.014103, Learning Rate: 0.00010000
Iteration 86800/1000000, Loss 0: 0.014091, Loss 1: 0.000000, Total Loss: 0.014100, Learning Rate: 0.00010000
Iteration 86900/1000000, Loss 0: 0.014090, Loss 1: 0.000000, Total Loss: 0.014106, Learning Rate: 0.00010000
Iteration 87000/1000000, Loss 0: 0.014089, Loss 1: 0.000000, Total Loss: 0.014093, Learning Rate: 0.00010000
Iteration 87100/1000000, Loss 0: 0.014087, Loss 1: 0.000000, Total Loss: 0.014094, Learning Rate: 0.00010000
Iteration 87200/1000000, Loss 0: 0.014086, Loss 1: 0.000000, Total Loss: 0.014101, Learning Rate: 0.00010000
Iteration 87300/1000000, Loss 0: 0.014085, Loss 1: 0.000000, Total Loss: 0.014090, Learning Rate: 0.00010000
Iteration 87400/1000000, Loss 0: 0.014084, Loss 1: 0.000000, Total Loss: 0.014094, Learning Rate: 0.00010000
Iteration 87500/1000000, Loss 0: 0.014082, Loss 1: 0.000000, Total Loss: 0.014090, Learning Rate: 0.00010000
Iteration 87600/1000000, Loss 0: 0.014081, Loss 1: 0.000000, Total Loss: 0.014096, Learning Rate: 0.00010000
Iteration 87700/1000000, Loss 0: 0.014079, Loss 1: 0.000000, Total Loss: 0.014084, Learning Rate: 0.00010000
Iteration 87800/1000000, Loss 0: 0.014078, Loss 1: 0.000000, Total Loss: 0.014094, Learning Rate: 0.00010000
Iteration 87900/1000000, Loss 0: 0.014077, Loss 1: 0.000000, Total Loss: 0.014082, Learning Rate: 0.00010000
Iteration 88000/1000000, Loss 0: 0.014075, Loss 1: 0.000000, Total Loss: 0.014080, Learning Rate: 0.00010000
Iteration 88100/1000000, Loss 0: 0.014074, Loss 1: 0.000000, Total Loss: 0.014084, Learning Rate: 0.00010000
Iteration 88200/1000000, Loss 0: 0.014072, Loss 1: 0.000000, Total Loss: 0.014078, Learning Rate: 0.00010000
Iteration 88300/1000000, Loss 0: 0.014072, Loss 1: 0.000000, Total Loss: 0.014078, Learning Rate: 0.00010000
Iteration 88400/1000000, Loss 0: 0.014070, Loss 1: 0.000000, Total Loss: 0.014083, Learning Rate: 0.00010000
Iteration 88500/1000000, Loss 0: 0.014069, Loss 1: 0.000000, Total Loss: 0.014077, Learning Rate: 0.00010000
Iteration 88600/1000000, Loss 0: 0.014068, Loss 1: 0.000000, Total Loss: 0.014080, Learning Rate: 0.00010000
Iteration 88700/1000000, Loss 0: 0.014067, Loss 1: 0.000000, Total Loss: 0.014075, Learning Rate: 0.00010000
Iteration 88800/1000000, Loss 0: 0.014065, Loss 1: 0.000000, Total Loss: 0.014067, Learning Rate: 0.00010000
Iteration 88900/1000000, Loss 0: 0.014064, Loss 1: 0.000000, Total Loss: 0.014069, Learning Rate: 0.00010000
Iteration 89000/1000000, Loss 0: 0.014063, Loss 1: 0.000000, Total Loss: 0.014072, Learning Rate: 0.00010000
Iteration 89100/1000000, Loss 0: 0.014062, Loss 1: 0.000000, Total Loss: 0.014068, Learning Rate: 0.00010000
Iteration 89200/1000000, Loss 0: 0.014060, Loss 1: 0.000000, Total Loss: 0.014070, Learning Rate: 0.00010000
Iteration 89300/1000000, Loss 0: 0.014059, Loss 1: 0.000000, Total Loss: 0.014066, Learning Rate: 0.00010000
Iteration 89400/1000000, Loss 0: 0.014058, Loss 1: 0.000000, Total Loss: 0.014061, Learning Rate: 0.00010000
Iteration 89500/1000000, Loss 0: 0.014057, Loss 1: 0.000000, Total Loss: 0.014073, Learning Rate: 0.00010000
Iteration 89600/1000000, Loss 0: 0.014056, Loss 1: 0.000000, Total Loss: 0.014059, Learning Rate: 0.00010000
Iteration 89700/1000000, Loss 0: 0.014054, Loss 1: 0.000000, Total Loss: 0.014059, Learning Rate: 0.00010000
Iteration 89800/1000000, Loss 0: 0.014053, Loss 1: 0.000000, Total Loss: 0.014061, Learning Rate: 0.00010000
Iteration 89900/1000000, Loss 0: 0.014052, Loss 1: 0.000000, Total Loss: 0.014060, Learning Rate: 0.00010000
Iteration 90000/1000000, Loss 0: 0.014051, Loss 1: 0.000000, Total Loss: 0.014056, Learning Rate: 0.00010000
Iteration 90100/1000000, Loss 0: 0.014050, Loss 1: 0.000000, Total Loss: 0.014057, Learning Rate: 0.00010000
Iteration 90200/1000000, Loss 0: 0.014048, Loss 1: 0.000000, Total Loss: 0.014053, Learning Rate: 0.00010000
Iteration 90300/1000000, Loss 0: 0.014048, Loss 1: 0.000000, Total Loss: 0.014053, Learning Rate: 0.00010000
Iteration 90400/1000000, Loss 0: 0.014045, Loss 1: 0.000000, Total Loss: 0.014057, Learning Rate: 0.00010000
Iteration 90500/1000000, Loss 0: 0.014045, Loss 1: 0.000000, Total Loss: 0.014050, Learning Rate: 0.00010000
Iteration 90600/1000000, Loss 0: 0.014044, Loss 1: 0.000000, Total Loss: 0.014050, Learning Rate: 0.00010000
Iteration 90700/1000000, Loss 0: 0.014043, Loss 1: 0.000000, Total Loss: 0.014048, Learning Rate: 0.00010000
Iteration 90800/1000000, Loss 0: 0.014042, Loss 1: 0.000000, Total Loss: 0.014045, Learning Rate: 0.00010000
Iteration 90900/1000000, Loss 0: 0.014040, Loss 1: 0.000000, Total Loss: 0.014048, Learning Rate: 0.00010000
Iteration 91000/1000000, Loss 0: 0.014039, Loss 1: 0.000000, Total Loss: 0.014044, Learning Rate: 0.00010000
Iteration 91100/1000000, Loss 0: 0.014038, Loss 1: 0.000000, Total Loss: 0.014044, Learning Rate: 0.00010000
Iteration 91200/1000000, Loss 0: 0.014037, Loss 1: 0.000000, Total Loss: 0.014051, Learning Rate: 0.00010000
Iteration 91300/1000000, Loss 0: 0.014036, Loss 1: 0.000000, Total Loss: 0.014041, Learning Rate: 0.00010000
Iteration 91400/1000000, Loss 0: 0.014035, Loss 1: 0.000000, Total Loss: 0.014040, Learning Rate: 0.00010000
Iteration 91500/1000000, Loss 0: 0.014033, Loss 1: 0.000000, Total Loss: 0.014037, Learning Rate: 0.00010000
Iteration 91600/1000000, Loss 0: 0.014032, Loss 1: 0.000000, Total Loss: 0.014037, Learning Rate: 0.00010000
Iteration 91700/1000000, Loss 0: 0.014031, Loss 1: 0.000000, Total Loss: 0.014040, Learning Rate: 0.00010000
Iteration 91800/1000000, Loss 0: 0.014030, Loss 1: 0.000000, Total Loss: 0.014045, Learning Rate: 0.00010000
Iteration 91900/1000000, Loss 0: 0.014029, Loss 1: 0.000000, Total Loss: 0.014035, Learning Rate: 0.00010000
Iteration 92000/1000000, Loss 0: 0.014028, Loss 1: 0.000000, Total Loss: 0.014037, Learning Rate: 0.00010000
Iteration 92100/1000000, Loss 0: 0.014027, Loss 1: 0.000000, Total Loss: 0.014038, Learning Rate: 0.00010000
Iteration 92200/1000000, Loss 0: 0.014026, Loss 1: 0.000000, Total Loss: 0.014033, Learning Rate: 0.00010000
Iteration 92300/1000000, Loss 0: 0.014025, Loss 1: 0.000000, Total Loss: 0.014032, Learning Rate: 0.00010000
Iteration 92400/1000000, Loss 0: 0.014023, Loss 1: 0.000000, Total Loss: 0.014033, Learning Rate: 0.00010000
Iteration 92500/1000000, Loss 0: 0.014022, Loss 1: 0.000000, Total Loss: 0.014031, Learning Rate: 0.00010000
Iteration 92600/1000000, Loss 0: 0.014021, Loss 1: 0.000000, Total Loss: 0.014025, Learning Rate: 0.00010000
Iteration 92700/1000000, Loss 0: 0.014021, Loss 1: 0.000000, Total Loss: 0.014028, Learning Rate: 0.00010000
Iteration 92800/1000000, Loss 0: 0.014019, Loss 1: 0.000000, Total Loss: 0.014032, Learning Rate: 0.00010000
Iteration 92900/1000000, Loss 0: 0.014018, Loss 1: 0.000000, Total Loss: 0.014024, Learning Rate: 0.00010000
Iteration 93000/1000000, Loss 0: 0.014017, Loss 1: 0.000000, Total Loss: 0.014031, Learning Rate: 0.00010000
Iteration 93100/1000000, Loss 0: 0.014016, Loss 1: 0.000000, Total Loss: 0.014020, Learning Rate: 0.00010000
Iteration 93200/1000000, Loss 0: 0.014014, Loss 1: 0.000000, Total Loss: 0.014020, Learning Rate: 0.00010000
Iteration 93300/1000000, Loss 0: 0.014014, Loss 1: 0.000000, Total Loss: 0.014028, Learning Rate: 0.00010000
Iteration 93400/1000000, Loss 0: 0.014013, Loss 1: 0.000000, Total Loss: 0.014024, Learning Rate: 0.00010000
Iteration 93500/1000000, Loss 0: 0.014012, Loss 1: 0.000000, Total Loss: 0.014017, Learning Rate: 0.00010000
Iteration 93600/1000000, Loss 0: 0.014011, Loss 1: 0.000000, Total Loss: 0.014020, Learning Rate: 0.00010000
Iteration 93700/1000000, Loss 0: 0.014010, Loss 1: 0.000000, Total Loss: 0.014018, Learning Rate: 0.00010000
Iteration 93800/1000000, Loss 0: 0.014009, Loss 1: 0.000000, Total Loss: 0.014016, Learning Rate: 0.00010000
Iteration 93900/1000000, Loss 0: 0.014008, Loss 1: 0.000000, Total Loss: 0.014016, Learning Rate: 0.00010000
Iteration 94000/1000000, Loss 0: 0.014007, Loss 1: 0.000000, Total Loss: 0.014018, Learning Rate: 0.00010000
Iteration 94100/1000000, Loss 0: 0.014006, Loss 1: 0.000000, Total Loss: 0.014018, Learning Rate: 0.00010000
Iteration 94200/1000000, Loss 0: 0.014005, Loss 1: 0.000000, Total Loss: 0.014011, Learning Rate: 0.00010000
Iteration 94300/1000000, Loss 0: 0.014003, Loss 1: 0.000000, Total Loss: 0.014009, Learning Rate: 0.00010000
Iteration 94400/1000000, Loss 0: 0.014003, Loss 1: 0.000000, Total Loss: 0.014016, Learning Rate: 0.00010000
Iteration 94500/1000000, Loss 0: 0.014001, Loss 1: 0.000000, Total Loss: 0.014013, Learning Rate: 0.00010000
Iteration 94600/1000000, Loss 0: 0.014000, Loss 1: 0.000000, Total Loss: 0.014013, Learning Rate: 0.00010000
Iteration 94700/1000000, Loss 0: 0.013999, Loss 1: 0.000000, Total Loss: 0.014009, Learning Rate: 0.00010000
Iteration 94800/1000000, Loss 0: 0.013998, Loss 1: 0.000000, Total Loss: 0.014003, Learning Rate: 0.00010000
Iteration 94900/1000000, Loss 0: 0.013997, Loss 1: 0.000000, Total Loss: 0.014006, Learning Rate: 0.00010000
Iteration 95000/1000000, Loss 0: 0.013997, Loss 1: 0.000000, Total Loss: 0.014005, Learning Rate: 0.00010000
Iteration 95100/1000000, Loss 0: 0.013995, Loss 1: 0.000000, Total Loss: 0.014016, Learning Rate: 0.00010000
Iteration 95200/1000000, Loss 0: 0.013995, Loss 1: 0.000000, Total Loss: 0.014010, Learning Rate: 0.00010000
Iteration 95300/1000000, Loss 0: 0.013994, Loss 1: 0.000000, Total Loss: 0.014005, Learning Rate: 0.00010000
Iteration 95400/1000000, Loss 0: 0.013993, Loss 1: 0.000000, Total Loss: 0.014008, Learning Rate: 0.00010000
Iteration 95500/1000000, Loss 0: 0.013991, Loss 1: 0.000000, Total Loss: 0.013998, Learning Rate: 0.00010000
Iteration 95600/1000000, Loss 0: 0.013991, Loss 1: 0.000000, Total Loss: 0.014003, Learning Rate: 0.00010000
Iteration 95700/1000000, Loss 0: 0.013990, Loss 1: 0.000000, Total Loss: 0.013999, Learning Rate: 0.00010000
Iteration 95800/1000000, Loss 0: 0.013989, Loss 1: 0.000000, Total Loss: 0.014001, Learning Rate: 0.00010000
Iteration 95900/1000000, Loss 0: 0.013987, Loss 1: 0.000000, Total Loss: 0.013996, Learning Rate: 0.00010000
Iteration 96000/1000000, Loss 0: 0.013987, Loss 1: 0.000000, Total Loss: 0.013995, Learning Rate: 0.00010000
Iteration 96100/1000000, Loss 0: 0.013986, Loss 1: 0.000000, Total Loss: 0.013996, Learning Rate: 0.00010000
Iteration 96200/1000000, Loss 0: 0.013985, Loss 1: 0.000000, Total Loss: 0.013991, Learning Rate: 0.00010000
Iteration 96300/1000000, Loss 0: 0.013984, Loss 1: 0.000000, Total Loss: 0.013994, Learning Rate: 0.00010000
Iteration 96400/1000000, Loss 0: 0.013983, Loss 1: 0.000000, Total Loss: 0.013986, Learning Rate: 0.00010000
Iteration 96500/1000000, Loss 0: 0.013982, Loss 1: 0.000000, Total Loss: 0.013997, Learning Rate: 0.00010000
Iteration 96600/1000000, Loss 0: 0.013982, Loss 1: 0.000000, Total Loss: 0.013988, Learning Rate: 0.00010000
Iteration 96700/1000000, Loss 0: 0.013980, Loss 1: 0.000000, Total Loss: 0.013990, Learning Rate: 0.00010000
Iteration 96800/1000000, Loss 0: 0.013980, Loss 1: 0.000000, Total Loss: 0.013986, Learning Rate: 0.00010000
Iteration 96900/1000000, Loss 0: 0.013978, Loss 1: 0.000000, Total Loss: 0.013985, Learning Rate: 0.00010000
Iteration 97000/1000000, Loss 0: 0.013978, Loss 1: 0.000000, Total Loss: 0.013982, Learning Rate: 0.00010000
Iteration 97100/1000000, Loss 0: 0.013977, Loss 1: 0.000000, Total Loss: 0.013981, Learning Rate: 0.00010000
Iteration 97200/1000000, Loss 0: 0.013976, Loss 1: 0.000000, Total Loss: 0.013981, Learning Rate: 0.00010000
Iteration 97300/1000000, Loss 0: 0.013975, Loss 1: 0.000000, Total Loss: 0.013981, Learning Rate: 0.00010000
Iteration 97400/1000000, Loss 0: 0.013974, Loss 1: 0.000000, Total Loss: 0.013979, Learning Rate: 0.00010000
Iteration 97500/1000000, Loss 0: 0.013973, Loss 1: 0.000000, Total Loss: 0.013983, Learning Rate: 0.00010000
Iteration 97600/1000000, Loss 0: 0.013973, Loss 1: 0.000000, Total Loss: 0.013980, Learning Rate: 0.00010000
Iteration 97700/1000000, Loss 0: 0.013971, Loss 1: 0.000000, Total Loss: 0.013978, Learning Rate: 0.00010000
Iteration 97800/1000000, Loss 0: 0.013970, Loss 1: 0.000000, Total Loss: 0.013979, Learning Rate: 0.00010000
Iteration 97900/1000000, Loss 0: 0.013969, Loss 1: 0.000000, Total Loss: 0.013977, Learning Rate: 0.00010000
Iteration 98000/1000000, Loss 0: 0.013968, Loss 1: 0.000000, Total Loss: 0.013976, Learning Rate: 0.00010000
Iteration 98100/1000000, Loss 0: 0.013968, Loss 1: 0.000000, Total Loss: 0.013984, Learning Rate: 0.00010000
Iteration 98200/1000000, Loss 0: 0.013967, Loss 1: 0.000000, Total Loss: 0.013977, Learning Rate: 0.00010000
Iteration 98300/1000000, Loss 0: 0.013966, Loss 1: 0.000000, Total Loss: 0.013979, Learning Rate: 0.00010000
Iteration 98400/1000000, Loss 0: 0.013965, Loss 1: 0.000000, Total Loss: 0.013977, Learning Rate: 0.00010000
Iteration 98500/1000000, Loss 0: 0.013964, Loss 1: 0.000000, Total Loss: 0.013976, Learning Rate: 0.00010000
Iteration 98600/1000000, Loss 0: 0.013964, Loss 1: 0.000000, Total Loss: 0.013974, Learning Rate: 0.00010000
Iteration 98700/1000000, Loss 0: 0.013962, Loss 1: 0.000000, Total Loss: 0.013970, Learning Rate: 0.00010000
Iteration 98800/1000000, Loss 0: 0.013962, Loss 1: 0.000000, Total Loss: 0.013966, Learning Rate: 0.00010000
Iteration 98900/1000000, Loss 0: 0.013961, Loss 1: 0.000000, Total Loss: 0.013968, Learning Rate: 0.00010000
Iteration 99000/1000000, Loss 0: 0.013960, Loss 1: 0.000000, Total Loss: 0.013966, Learning Rate: 0.00010000
Iteration 99100/1000000, Loss 0: 0.013959, Loss 1: 0.000000, Total Loss: 0.013967, Learning Rate: 0.00010000
Iteration 99200/1000000, Loss 0: 0.013958, Loss 1: 0.000000, Total Loss: 0.013968, Learning Rate: 0.00010000
Iteration 99300/1000000, Loss 0: 0.013958, Loss 1: 0.000000, Total Loss: 0.013966, Learning Rate: 0.00010000
Iteration 99400/1000000, Loss 0: 0.013957, Loss 1: 0.000000, Total Loss: 0.013965, Learning Rate: 0.00010000
Iteration 99500/1000000, Loss 0: 0.013956, Loss 1: 0.000000, Total Loss: 0.013963, Learning Rate: 0.00010000
Iteration 99600/1000000, Loss 0: 0.013955, Loss 1: 0.000000, Total Loss: 0.013958, Learning Rate: 0.00010000
Iteration 99700/1000000, Loss 0: 0.013954, Loss 1: 0.000000, Total Loss: 0.013974, Learning Rate: 0.00010000
Iteration 99800/1000000, Loss 0: 0.013953, Loss 1: 0.000000, Total Loss: 0.013958, Learning Rate: 0.00010000
Iteration 99900/1000000, Loss 0: 0.013952, Loss 1: 0.000000, Total Loss: 0.013964, Learning Rate: 0.00010000
Iteration 100000/1000000, Loss 0: 0.013951, Loss 1: 0.000000, Total Loss: 0.013963, Learning Rate: 0.00010000
